,Kategori,Nama_Toko,Lokasi_Toko,Nama_Produk,Harga_Produk,Terjual,Rating,Terlaris
6476,Buku,stroberi hitam store,Surakarta,"Paket 2 Novel Untukmu, Anak Bungsu - Selepas Bapak Berpulang",40000,8,5,0
6477,Buku,DIVA Press Group,Kab. Bantul,"IRCiSoD - Paket Buku Materpiece Tan Malaka (Madilog, Aksi Massa & Thesis)",183750,2,5,0
6478,Buku,ELEVEN BOOKS,Jakarta Pusat,Paket Buku Original Your Money or Your Life dan The Uncomfortable Truth About Money (Baca),186750,3,5,0
6479,Buku,Penerbit Insan Kamil,Kab. Sukoharjo,ISI 16 BUKU - Serial Kisah Shahih Nabi Muhammad Bunayya Best seller Buku cerita untuk  Anak balita,77350,5,5,0
6480,Buku,Humeyra Books,Kab. Bekasi,Buku IS IT BAD OR GOOD HABITS - Sabrina,20580,7,0,0
6481,Buku,Gramedia Grand Metropolitan,Bekasi,BUKU A GENTLE REMINDER - BIANCA SPARACINO,71100,5,3,0
6482,Buku,TOKO ULOS ROGABE,Kab. Bekasi,Buku The Psychology Of Money Habits,17640,12,4.5,0
6483,Buku,Toko Buku Salaf,Kab. Bogor,PAKET 7 BUKU Kisah Hewan-Hewan yang Diceritakan dalam Al-Quran PLUS Video Audio Cerita Anak Bergambar Dongeng Sebelum Tidur Gajah Keledai Paus Domba Anjing Semut Burung Hud-Hud Karya Kak Ran Penerbit Intan Cemerlang,42000,3,5,0
6484,Buku,Kawan Pustaka_NEW,Jakarta Selatan,Kawan Pustaka - Buku Prediksi Akurat PTB STIN 2025 Free Try Out Online,99000,1,0,0
6485,Buku,DIVA Press Group,Kab. Bantul,Buku The Art of Being (Seni Menjadi Pribadi yang Berharga dan Bermakna) - Erich Fromm - Basabasi,54400,2,5,0
6486,Buku,Penerbit Insan Kamil,Kab. Sukoharjo,ISI 16 BUKU - Serial Kisah Shahih Nabi Muhammad Bunayya Best seller Buku cerita untuk  Anak balita,77350,5,5,0
6487,Buku,wawasanyes,Surakarta,my first puberty jilid 1 buku cerita anggota tubuh anak kujaga diriku islami usia 5 tahun tk sd zain Books,49630,23,4.8,0
6488,Buku,Lian Bookstore,Kab. Pacitan,Ziyadbooks Learning How to Do Shalat - Bilingual (Indonesian Inglis) Buku Audio Belajar Shalat Bergambar Anak Balita,139000,23,0,0
6489,Buku,LUXEBAG Store,Kab. Tangerang,Luxebag Notebook Hard Cover A7 Buku Diary Catatan Kecil Buku Tulis Memo Ukuran Notebook Mini Pocket Simple S148,11020,6,5,0
6490,Buku,5758 Book Shoop,Jakarta Pusat,Paket 2 Buku Psychology Of Money - Crypto Trading Guide,30453,6,0,0
6491,Buku,Humeyra Books,Kab. Bekasi,Buku Motivasi Pengembangan Diri Principles of Power - Psychology of Money - Filosofi Teras - Atomic Habits - Mindset atomic  habits,15092,21,0,0
6492,Buku,MenHub Shop,Kab. Magelang,(Isi 4 Buku) Ranah Buku Literasi - Anak Si Kecil Mewarnai Kendaraan Transportasi Dinosaurus Hewan Bawah Laut Binatang Pertamaku,36000,0,0,0
6493,Buku,wawasanyes,Surakarta,Buku Edukasi Cerita Islami Anak Mengenal Nabi Dan Rasul - Seri Makrifatur Rasul Books (1 set 3 Buku),39540,6,5,0
6494,Buku,Republikfiksi,Tangerang Selatan,Buku Rework - Jason Fried & David Heinemeir - Renebook,93100,1,0,0
6495,Buku,Humeyra Books,Kab. Bekasi,Paket 2 Buku Nak Kamu Gapapa Kan - Maafkan Kami Ya Nak,35280,13,0,0
6496,Buku,DIVA Press Group,Kab. Bantul,Buku The Art of Being (Seni Menjadi Pribadi yang Berharga dan Bermakna) - Erich Fromm - Basabasi,54400,2,5,0
6497,Buku,MenHub Shop,Kab. Magelang,(Isi 4 Buku) Ranah Buku Literasi - Anak Si Kecil Mewarnai Kendaraan Transportasi Dinosaurus Hewan Bawah Laut Binatang Pertamaku,36000,0,0,0
6498,Buku,Topla Store,Tangerang,Ring Cover Index Note 103 Notebook Buku catatan spiral binder notebook DIY sekolah kuliah isi ulang ukuran A5 Topla Aesthetic Warna Pastel Biru Ungu Krem Hijau Stationery,10395,2,0,0
6499,Buku,Nusantara offiicial,Kab. Bekasi,Buku Tuhan Beri Aku Alasan Untuk Tidak Menyerah By Syalmahat Publishing,18720,21,4.5,0
6500,Buku,LUXEBAG Store,Kab. Tangerang,Luxebag Notebook Hard Cover A7 Buku Diary Catatan Kecil Buku Tulis Memo Ukuran Notebook Mini Pocket Simple S148,11020,6,5,0
6501,Buku,wawasanyes,Surakarta,Buku Edukasi Cerita Islami Anak Mengenal Nabi Dan Rasul - Seri Makrifatur Rasul Books (1 set 3 Buku),39540,6,5,0
6502,Buku,Buku NLZ,Jakarta Timur,Avonturir Buku 3: Terjebak di Pulau Dinosaurus,35100,4,5,0
6503,Buku,stroberi hitam store,Surakarta,"Paket 2 Buku Novel Untukmu, Anak Bungsu - Seporsi Mie Ayam Sebelum Mati",40000,26,5,0
6504,Buku,ideshu bandar lampung,Bandar Lampung,Buku Catatan A7 Buku Tulis Kertas Mini Notebook Ring Motif 1025,3400,2,5,0
6505,Buku,Jakarta Book Review,Jakarta Selatan,"Renebook Buku Self-Improvement A Gentle Reminder Tentang Menemukan, Memulihkan, dan Menguatkan Diri karya Bianca Sparacino Psychology Habits",68000,10,5,0
6506,Buku,jendelabook,Kab. Klaten,Buku Motivasi  Beyond A Leader by R. Buddy - Jendela Penerbit,48500,100,5,0
6507,Buku,Gramedia,Jakarta Barat,Gramedia Buku Novel Hi Berlin 1998 ( Wahyuni Albiy ),79200,10,5,0
6508,Buku,Jakarta Book Review,Jakarta Selatan,"Renebook Buku Pengembangan Diri This Is Me Letting You Go Tentang Melepaskan, Merelakan, dan Memaafkan Karya Heidi Priebe",64500,40,5,0
6509,Buku,Bantex Indonesia,Kab. Bogor,Bantex Buku Tulis Spiral A5 60 Lembar 70 gsm Bergaris / Buku Catatan Sekolah Warna Pastel SPA560-003,17700,6,5,0
6510,Buku,Safwan Quran,Bandung,"Buku Belajar Tahsin Mudah Metode Seru Hijaiyah | Safwan x Ustad Gifari | 1 paket berisi buku tahsin tajwid daN 3 Bonus (tasbih,buku dzikir dan doa muslim junior)",129000,3000,5,1
6511,Buku,Inti Sari Buku,Jakarta Pusat,"BUKU SKETSA A5, SKETCHBOOK, Buku Sketsa Polos, Sketchbook Murah, Buku Sketsa Coklat,HVS,Book paper Brown paper.",12480,2,0,0
6512,Buku,Mukuya Store,Jakarta Barat,WEIBO-Buku Catatan A5 Spring Isi 60 Lembar,9440,4,0,0
6513,Buku,Flava bookstore,Kab. Sukoharjo,Sirah Nabawiyah untuk Anak - Buku Cerita Kisah Nabi Rasulullah - Aqwam,36000,100,5,0
6514,Buku,Anugrah Buku,Jakarta Pusat,Paket 4 Buku Minna No Nihongo 1+Minna No Nihongo 2+Jago Kuasai Bajasa Jepang+Otodidak Kuasai Bahasa Jepang(isi 4 Buku Lengkap),81972,14,0,0
6515,Buku,toko buku yanita,Semarang,Buku Cerita Anak Islami Islam Seri Akhlak Anak Muslim Alpha,49700,12,5,0
6516,Buku,Republikfiksi,Tangerang Selatan,Buku Jump - Kim Perell - Gemilang,75050,1,5,0
6517,Buku,Bukuutama,Kab. Sleman,"[WIPE CLEAN BOOK] BUKU DETEKTIF CODING | Aktivitas Coding, Asah Logika Anak | Hardcover | Penerbit Alphabooks",99000,1000,4.9,1
6518,Buku,Fadhillah BooKStore,Depok,PAKET 3 BUKU : ATOMIC HABITS - THE PSYCHOLOGY OF MONEY -  THE ALCHEMISHT,118750,1,0,0
6519,Buku,putrautama.crb,Kab. Cirebon,BUKU TULIS CAMPUS BUKU TULIS BIG BOSS 50 LEMBAR 1 PAK ISI 10 BUKU TULIS SEKOLAH,68000,12,0,0
6520,Buku,Penerbit Aqwam,Kab. Sukoharjo,[Isi 8 buku] Sirah Nabawiyah untuk Anak usia 3+,69000,1000,4.9,1
6521,Buku,Bedahbuku,Jakarta Selatan,Buku Jangan Pernah Menyerah! : Kisah Inspiratif Harris Turino by Robert Adhi - Pustaka KSP Kreatif Bukit,178200,1,4,0
6522,Buku,Fayyadh El Siraj,Makassar,Obral Buku Gramedia + Buku Novel + Buku Bacaan + Buku Murah + Beli 3 100rb + Beli 1 45rb anak,93000,1,0,0
6523,Buku,atk murah safura,Kab. Karanganyar,buku FOLIO tulis hard cover sampul tebal PAPERLINE buku catatan akutansi buku arisan isi 100 dan 50 lembar,13950,1,5,0
6524,Buku,Gramedia,Jakarta Barat,Gramedia Buku Novel The Bookstore of Illusion ( So Seo-rim ),78400,3,5,0
6525,Buku,SUMBER ATK,Jakarta Barat,Sketch Book JOYKO Buku Sketsa Gambar SKBK-745 A5 A4 A3,11000,8,5,0
6526,Buku,jendelabook,Kab. Klaten,Pre Order Buku Novel Fiksi  Setelah Kita Bertemu by Pradnya Paramitha - Gramedia,113050,2,0,0
6527,Buku,kebunbuku_NEW,Kab. Klaten,Buku 200 Inspirasi dari Guru untuk Guru Buku Motivasi,53820,2,0,0
6528,Buku,jendelabook,Kab. Klaten,Buku Sang Alkesmis The Alchemist Novel by Paulo Coelho - Gramedia,84550,1,0,0
6529,Buku,PINDHO27,Kab. Sleman,"[50 Lembar] 100 halaman.Ukuran A5 Kertas Buku tulis NOTEBOOK   , BUKU SAKU, BUKU CATATAN  SAMPUL COKLAT Paper Stationery Putih Hitam buku catatan",13500,0,0,0
6530,Buku,Toko Buku Salaf,Kab. Bogor,Azhar Kids Paket 8 Buku Sirah Nabawiyah Untuk Anak Usia 3+ Tahun Bergambar Berwarna Kitab Anak Siroh Nabi Muhammad Softcover Jaitah Kawai HVS 70 gr 250 gr/paket Books,59000,2,0,0
6531,Buku,Mizanstore.id,Depok,[Mizan] BUKU MR CLEAN MAR’IE MUHAMMAD  - Sang Pejuang Antikorupsi dan Aktivis Kemanusiaan,123250,1,5,0
6532,Buku,Inti Sari Buku,Jakarta Pusat,NOTEBOOK A6/ JURNAL GRID/DOTTED/BLANK/LINE A6 AESTHETIC BUKU CATATAN BUKU TULIS LARIS MURAH,9000,2,0,0
6533,Buku,Bandarkertas,Jakarta Pusat,Notebook A5/Buku Catatan A5/Notebook Aesthetic,14500,24,0,0
6534,Buku,Al Quran Cordoba,Bandung,BUKU IQRO' & JUZ 'AMMA BERSUARA X UST. RAFFI NURAGA (Size A5),49000,50,5,0
6535,Buku,KEEN MART,Jakarta Barat,DIARY SEGI MEMO CATATAN NOTES BUKU NOTEBOOK,7299,26,5,0
6536,Buku,5758 Book Shoop,Jakarta Pusat,Buku The Psychology Of Money - Morgan Housel,15811,6,0,0
6537,Buku,Gramedia,Jakarta Barat,Gramedia Buku Master What Matters: 12 Pilihan untuk Membantumu Menang dalam Hidup ( John C. Maxwell ),80000,6,5,0
6538,Buku,Cherizz.id,Kab. Sukoharjo,Sirah Nabawiyah untuk Anak 7 Tahun - Buku Cerita Bergambar Kisah Nabi - Aqwam,36000,5,0,0
6539,Buku,Vanilla project,Bandung,Vannilla Project Sampul Buku Aesthetic A5 & B5 Black Hitam series,28490,40,5,0
6540,Buku,Medpress Group Bookshop,Kab. Sleman,Paket Buku Sejarah dan Manuskrip Lama,54600,2,0,0
6541,Buku,Ranah Buku Literasi,Kab. Magelang,Ranah Buku Literasi - Buku Si Kecil Jago Eksperimen Sains,35750,60,4.7,0
6542,Buku,Toko Buku Salaf,Kab. Bogor,PAKET 8 BUKU Serial Cita-Citaku Aku Ingin Menjadi Arsitek Pilot Nahkoda Penulis Tentara Guru Dokter Polisi PLUS Audio Video Cerita Anak Dongeng Sebelum Tidur Karya Kak Ran Penerbit Intan Cemerlang,45000,2,5,0
6543,Buku,5758 Book Shoop,Jakarta Pusat,Buku The Psychology Of Money - Morgan Housel,15811,6,0,0
6544,Buku,shidqia-store,Kab. Tangerang,Pop Up Nature Pop-Up Book Buku pengenalan hewan Buku Cerita Anak 3 Dimensi,65000,3,5,0
6545,Buku,Gramedia,Jakarta Barat,Sang Alkemis (The Alchemist) Edisi Hard Cover - Paulo Coelho,75650,60,4.9,0
6546,Buku,Penerbit Aqwam,Kab. Sukoharjo,7 Buku Cerita Dongeng Anak Bergambar Sebelum Tidur Keajaiban Hewan Dalam Al Quran - Bonus Video Animasi + Aktifitas Edukatif. 1 Paket Isi 7,49000,2000,4.8,1
6547,Buku,Vanilla project,Bandung,Vannilla Project Sampul Buku Aesthetic A5 & B5 Aesthetic Cute Flower series,28405,20,0,0
6548,Buku,Vanilla project,Bandung,Vannilla Project Sampul Buku Aesthetic A5 & B5 Aesthetic Cute Flower series,28490,8,0,0
6549,Buku,Bantex Indonesia,Kab. Bogor,Bantex Buku Tulis Spiral B5 60 Lembar 70 gsm Bergaris / Buku Catatan Sekolah Warna Pastel SPB560-003,24375,13,5,0
6550,Buku,GUDANGNYA AFFILIATE,Kab. Tangerang,[COD] GD Paket Hemat 5PCS A25 Mini Notebook Lucu Buku Tulis Kecil Motif Kartun Anak Sekolah,4079,14,1,0
6551,Buku,THB - Toko Buku Terlengkap,Jakarta Timur,Sirah Nabawiyah untuk Anak Usia 3+ ISI 8 BUKU Dilengkapi Audio Kisah Pengayaan Kisah Printable Poster Timeline Kehidupan Nabi - Azhar Kids,58500,5,5,0
6552,Buku,Metamedia Pustaka,Kab. Klaten,Buku Speak and Influence Rahasia Menguasai Public Speaking dan Memengaruhi Audiens - Astrid Savitri,52000,20,4.8,0
6553,Buku,Henyxshop,Blitar,Notebook Buku Tulis Cover PKK Hijab dan Non Hijab batik dan polos,23940,3,5,0
6554,Buku,Gramedia,Jakarta Barat,Buku Chicken Soup for the Soul: Waktu untuk Diri Sendiri ( Amy Newmark ),126650,1,0,0
6555,Buku,Ziyadbooks,Surakarta,Ziyadbooks - Soundbooks : Amazing Cute Animals - Buku Bersuara Hewan - Buku Anak Balita 1+,149000,250,4.8,0
6556,Buku,toko buku yanita,Semarang,Buku Motivasi Sukses Menjadi Public Speaking Self Improvement Seni Menjadi Pembicara Hebat Pengembangan Diri,39200,100,5,0
6557,Buku,Toko Buku Salaf Official,Kab. Bogor,PAKET 8 BUKU Sirah Nabawiyah Untuk Anak Usia 3+ Tahun Bergambar Berwarna Kitab Anak Siroh Nabi Muhammad For Kids Penerbit Azhar Kids Books,45000,18,5,0
6558,Buku,mainanedukatifanak,Tangerang Selatan,Buku Komik Anak Tabungan Si Muslim Cilik,13500,1,5,0
6559,Buku,Mizan Store Official,Depok,[Mizan] Buku Novel Dapur Ajaib dan Kisah-Kisah di Dalamnya - Izaddina,84150,1,5,0
6560,Buku,THB - Toko Buku Terlengkap,Jakarta Timur,Sirah Nabawiyah untuk Anak Usia 3+ ISI 8 BUKU Dilengkapi Audio Kisah Pengayaan Kisah Printable Poster Timeline Kehidupan Nabi - Azhar Kids,58500,5,5,0
6561,Buku,Toko Buku Salaf Official,Kab. Bogor,PAKET 8 BUKU Sirah Nabawiyah Untuk Anak Usia 3+ Tahun Bergambar Berwarna Kitab Anak Siroh Nabi Muhammad For Kids Penerbit Azhar Kids Books,45000,18,5,0
6562,Buku,Gramedia,Jakarta Barat,Buku Chicken Soup for the Soul: Waktu untuk Diri Sendiri ( Amy Newmark ),126650,1,0,0
6563,Buku,Gramedia,Jakarta Barat,Gramedia Buku Life Skills for a Broken World: Bertahan Hidup di Dunia yang Porak-Poranda ( Dr. Ahona Guha ),84000,0,0,0
6564,Buku,Vanilla project,Bandung,Vannilla Project Sampul Buku Aesthetic A5 & B5 Aesthetic Cute Flower series,28405,20,0,0
6565,Buku,Vanilla project,Bandung,Vannilla Project Sampul Buku Aesthetic A5 & B5 Aesthetic Cute Flower series,28490,8,0,0
6566,Buku,Penerbit Aqwam,Kab. Sukoharjo,Paham Bacaan & Gerakan Shalat - Bonus Video Cara Shalat | Buku Arti Doa Shalat - Makna Bacaan Shalat,29000,750,4.7,0
6567,Buku,Gramedia,Jakarta Barat,Gramedia We Need Someone Allah To Talk (Ihza Mahendra),71100,40,5,0
6568,Buku,toko buku yanita,Semarang,Buku Motivasi Sukses Menjadi Public Speaking Self Improvement Seni Menjadi Pembicara Hebat Pengembangan Diri,39200,100,5,0
6569,Buku,toko buku vadil,Surabaya,BUKU JUZ AMMA TAJWID WARNS DISERTAI DOA SEHARI HARI UNTUK ANAK-ANAK 3 BAHASA,11154,1,5,0
6570,Buku,Gramedia,Jakarta Barat,Buku Talking About Talking ( Kim Hana),63750,1,0,0
6571,Buku,TBMODHI,Surabaya,FS SIDU 40 SAMPUL KRAFT BUKU TULIS (1 PACK) SINAR DUNIA Sekolah Paper,31500,4000,4.7,1
6572,Buku,DIVA Press Group,Kab. Bantul,IRCiSoD - Buku Sekolah dan Masyarakat: Filosofi Pendidikan yang Produktif - John Dewey,40000,1,0,0
6573,Buku,Topla Store,Tangerang,Ring Cover Index Note 203 Notebook Buku catatan spiral binder notebook DIY sekolah kuliah isi ulang ukuran B5 Topla Aesthetic Warna Pastel Biru Ungu Krem Hijau Stationery Paper,13530,2,5,0
6574,Buku,Toko Buku Salaf,Kab. Bogor,KOMPLIT 1SET Sirah Nabawiyah Untuk Anak Usia 3+ Tahun ISI 8 BUKU Bergambar Berwarna Kisah Nabi Muhammad For Kids Cerita Edukasi Edukatif Anak Islami Penerbit Azhar Kids Books,50000,2,0,0
6575,Buku,Bukuqu Stationery,Tangerang Selatan,bukuqu Sampul buku #Space Korean Aesthetic book cover,2925,10,0,0
6576,Buku,Anugrah Buku,Jakarta Pusat,"Paket 3 Buku Kumpulan Doa Istri,Kumpulan Amalan Doa & Tirakat Istri Untuk Sukses Suami & Anak+The Power of Jalur Langit Jurnal Muslimah(isi 3 Buku islami Best Quality)",44712,3,5,0
6577,Buku,cieratelier,Kab. Bandung,Leather notebook cover vegtan cover buku kulit,248500,6,5,0
6578,Buku,jendelabook,Kab. Klaten,(Isi 6 Buku ) Buku Anak Seri Kujaga Diriku 6 Jilid Full Color Dilengkapi Tips Untuk Orang Tua By Nurul Chomaria Zain Penyejuk Hati Aqwam,48000,3,5,0
6579,Buku,STARBOOKZ,Depok,Buku The Let Them Theory by Mel Robbins (English),47700,6,0,0
6580,Buku,Vanilla project,Bandung,Vannilla Project Sampul Buku Aesthetic A5 & B5 PEACH series,28405,23,5,0
6581,Buku,Bukuqu Stationery,Tangerang Selatan,bukuqu Sampul buku tulis Uk A5/B5 - Sampul Aesthetic - Korean book cover,3330,500,5,0
6582,Buku,1STHAND,Kab. Tangerang,[COD] FH Paket Hemat 5PCS A25 Mini Notebook Lucu Buku Tulis Kecil Motif Kartun Anak Sekolah,4079,4,4,0
6583,Buku,Bukuqu Stationery,Tangerang Selatan,bukuqu Sampul buku #Daisy Korean Aesthetic cover,2925,8,0,0
6584,Buku,mocobuku official,Kab. Sleman,Paket Buku 2B Jadi Ilmuwan Cilik? Siapa Takut: 99 Eksperimen Sains Asyik untuk Anak & Duniaku dalam Alquran: Belajar Sains dalam Alquran,126000,18,5,0
6585,Buku,Ziyadbooks,Surakarta,Buku Belajar Membaca Anak TK Metode Mengulang 1 Menit Jago Membaca Buku Cepat Membaca Anak 3+ Berwarna Lengkap Fullcolor,24500,7000,4.9,1
6586,Buku,Bukuqu Stationery,Tangerang Selatan,bukuqu Sketchbook Classic (13x21 cm) setara A5 #Color Navy/ Merah/ Putih,49350,1,0,0
6587,Buku,kadopedia.id,Jakarta Barat,Hampers Gift Box Corporate Buku Notebook Pulpen Custom (UT0068),109650,27,5,0
6588,Buku,Flava bookstore,Kab. Sukoharjo,Premium Zikir Pagi Petang dan Setelah Shalat - Buku Saku Dzikir Sholat disertai QRCode Audio - Ummul Qura,20000,500,4.9,0
6589,Buku,Ziyadbooks,Surakarta,Ziyadbooks - Soundbook : My First Daily Doa - Buku Doa Harian dengan Suara - Buku Audio Anak Doa Sehari-hari - Buku Anak 2+,149000,2000,4.6,1
6590,Buku,Flashee,Jakarta Utara,Flashee Notebook Mini A6 Lucu Motif Kartun Buku Catatan Estetik Imut Motif Kelinci Kue Apel,11025,30,0,0
6591,Buku,Ziyadbooks,Surakarta,(Isi 16 Buku) Mini Book Learning Time Mini Library - Buku Anak 0+ - Buku Anak Full Color,94900,750,4.8,0
6592,Buku,Topla Store,Tangerang,Cover Notebook Buku catatan spiral binder notebook DIY sekolah kuliah isi ulang ukuran B5 Topla [HANYA COVER],5610,5,5,0
6593,Buku,Gramedia,Jakarta Barat,Gramedia Novel Red String Theory (TESSIA),89100,7,5,0
6594,Buku,jendelabook,Kab. Klaten,(Isi 8 Buku) Paket Buku Anak Islami Sirah Nabawiyah Untuk Anak By Azhar Kids Aqwam,54000,12,0,0
6595,Buku,Geo Grafika,Kab. Bogor,Stiker Label Buku Pelajaran Custom Nama dan Sekolah - Geo Grafika,16000,9000,4.8,1
6596,Buku,Lembar Belajar,Kab. Purworejo,"LEMBAR BELAJAR Stiker Nama Buku Pelajaran Isi 10 Ukuran 7,5 x 4 cm - Sticker Label Buku Mapel",3575,1000,4.7,1
6597,Buku,Bukuqu Stationery,Tangerang Selatan,bukuqu Sampul buku tulis #Kotak Uk A5/B5 - Sampul Aesthetic - Korean book cover,3330,1000,5,1
6598,Buku,wawasanyes,Surakarta,Buku Doa & Dzikir Junior Anak - Buku Doa-Doa Zikir Anak Harian Lengkap dengan Desain Menarik untuk Anak-anak,5340,9,5,0
6599,Buku,Flava bookstore,Kab. Sukoharjo,Seri Kujaga Diriku - Buku Anak Bergambar Pendidikan Seksual (ISI 6 BUKU) - Zain,49000,1000,4.9,1
6600,Buku,Topla Store,Tangerang,Cover Notebook Buku catatan spiral binder notebook DIY sekolah kuliah isi ulang ukuran A5 Topla [HANYA COVER],4620,4,5,0
6601,Buku,XOBOX.ID,Kab. Tangerang,Sticky Notes Kawai 3in1 Memo Pad Stick Note 60lembar Tempelan Kertas Pembatas Buku ATK3012,2900,250,4.9,0
6602,Buku,Bukuqu Stationery,Tangerang Selatan,bukuqu Sampul Buku #PastelSeries Korean Aesthetic book cover,3953,20,0,0
6603,Buku,HANANA GALLERY,Tasikmalaya,(10 Lembar) Sampul Kertas kwarto/ Sampul Plastik kwarto / Sampul Coklat / Sampul Plastik / Sampul buku Stationery,3750,5000,4.8,1
6604,Buku,Bukuqu Stationery,Tangerang Selatan,bukuqu Memo A7 #To do List - Memopad note paper,7500,2,0,0
6605,Buku,Humeyra Books,Kab. Bekasi,Buku Boleh Kalah Asal Jangan Menyerah - Haidar Musyafa (Syalmahat Publishing) habits filsafat Motivasi,20580,17,5,0
6606,Buku,YOGYA BOOKS,Kab. Bekasi,Buku Mindset Carol S. Dweck Habits / Buku Baru / Y B,22950,2,0,0
6607,Buku,Nusantara offiicial,Kab. Bekasi,Buku The Psychology Of Money,17640,9,0,0
6608,Buku,Buku NLZ,Jakarta Timur,Paket Bundling 3 Buku Avonturir,94050,6,5,0
6609,Buku,Araska Publisher,Kab. Bantul,Buku Frugal Living For Gen Z: Seni Mengelola Uang agar Tetap Bisa Menikmati Hidup dan Meraih Impian,37000,3,5,0
6610,Buku,Yashmedia,Kab. Bantul,Paket Hemat Manipulasi [ The Art Of Manipulation + Secret Power + Dark Psychology ] - Yash Media,132750,100,4.9,0
6611,Buku,Caesar Media Pustaka_NEW,Kab. Klaten,Buku Bundling The Self-Reset Series - Langkah untuk Menyusun Ulang Diri,110000,4,5,0
6612,Buku,NagaGrosir Store,Surakarta,Buku Prosa Motivasi Sembuh Tanpa Cerita - Buku Self Improvement,21000,3,5,0
6613,Buku,Anugrah Buku,Jakarta Pusat,Buku Paket 48 Laws of Power+Dark Psychology+33 Strategies of WAR(isi 3 Buku Best Quality),60076,11,5,0
6614,Buku,Buku NLZ,Jakarta Timur,Paket Bundling 2 Buku Avonturir,68400,14,5,0
6615,Buku,NagaGrosir Store,Surakarta,"BUKU MOTIVASI ARAH PULANG BY ARGA Buku Motivasi Self Improvement, Motivasi Wanita",20500,13,5,0
6616,Buku,Revanda Collection,Kab. Bekasi,Paket 2 Buku Maafkan Kami Ya Nak - Nak Kamu Gapapa Kan Oleh Mas Koko Ganteng ( Isi 2 Buku ) Remaja,35280,2,4,0
6617,Buku,CAHAYA STORE COLECTION,Surabaya,BUKU MOTIVASI THE WINNING MINDSET.  rahasia berpikir sukses para pemenang,17000,4,0,0
6618,Buku,Arabella Books,Kab. Bekasi,Buku 1000 Mindset Berpikir Positif Oleh Febri Surya,25480,2,5,0
6619,Buku,CAHAYA STORE COLECTION,Surabaya,BUKU MOTIVASI THE WINNING MINDSET.  rahasia berpikir sukses para pemenang,17000,4,0,0
6620,Buku,Toko Buku Terang Sejati,Kab. Sleman,Terang Sejati - Buku Kamu Tidak Butuh Motivasi by Astrid Savitri - Self Improvement/Self Development,58650,3,0,0
6621,Buku,Gramedia,Jakarta Barat,Gramedia Buku Pengembangan Diri The 16 Undeniable Laws of Communication: Terapkan dan Jadilah Komunikator Andal ( John C. Maxwell ),110400,2,5,0
6622,Buku,Revanda Collection,Kab. Bekasi,Paket 3 Buku Putih Tiktok Affiliate - Kitab Hitam Tiktok Affiliate - Buku Saku Hook Konten,73500,10,3.3,0
6623,Buku,Nusantara offiicial,Kab. Bekasi,Buku Mindset Carol S. Dweck Habits / Buku Baru / N O,18360,6,3,0
6624,Buku,Gramedia,Jakarta Barat,Gramedia Logic Vs Feelings (Aurellia Sapphire),67500,100,5,0
6625,Buku,Buku NLZ,Jakarta Timur,Avonturir Buku 2: Garuda Emas,35100,3,5,0
6626,Buku,Revanda Collection,Kab. Bekasi,Buku Dark Paychology Oleh Novita WD Psychology,21560,2,4,0
6627,Buku,Revanda Collection,Kab. Bekasi,Buku Psychologist For Everyone “ Pulih Dengan Art Journaling “ Oleh Anette Isabella Ginting Psychology,21560,6,0,0
6628,Buku,Toko Aimatul Cholifah,Surabaya,10 Buku Sidu DODO isi 38 Lembar Buku Tulis Anak Sekolah Garis SD SMP SMA Alat Tulis ATK Stationery Kertas Paper,12500,7000,4.5,1
6629,Buku,NovelPelajar,Kab. Bekasi,Buku Mindset Carol S. Dweck Habits / Buku Baru,15300,2,0,0
6630,Buku,Humeyra Books,Kab. Bekasi,Paket 2 Buku Putih TikTok Affiliate - Kitab Hitam Tiktok Affiliate motivasi,49000,9,2,0
6631,Buku,PAPERUS STATIONERY,Jakarta Barat,PAPERUS Buku Tulis KRAFT (SAMPUL COKLAT) Ukuran Kecil / Kuarto / Buku Tulis Murah,27880,50000,4.8,1
6632,Buku,Buku NLZ,Jakarta Timur,Avonturir Buku 1: Rahasia Harimau Jawa,35100,9,5,0
6633,Buku,Kingkong Books,Jakarta Barat,Buku Import Mariana Mazzucato Value of Everything,239200,1,5,0
6634,Buku,jendelabook,Kab. Klaten,Buku Anak Sound Book My First Daily Doa Menyajikan Doa-doa Harian Lengkap Degan Suara Yang Membantu Anak  Belajar Dan Menghafal Degan Cara Yang Seru By ZIiyadbooks,139000,1,4,0
6635,Buku,Toko Buku Kaizokuo_NEW,Jakarta Barat,BUKU PATEN UM UGM SOSHUM 2025 & PATEN UM UGM SAINTEK 2025 - UJIAN MASUK UNIVERSITAS GAJAH MADA 2025,79888,25,4,0
6636,Buku,Revanda Collection,Kab. Bekasi,Buku Jalur Langit Journal Oleh Rizkaramelia Muslimah,20580,24,5,0
6637,Buku,Anugrah Buku,Jakarta Pusat,Buku Lengkap 3 Minna no Nihongo Jilid 1 Minna No Nihongo Jilid 2 & Otodidak Kuasai Bahasa Jepang(isi 3 Buku Best Quality),56534,5,0,0
6638,Buku,Kingkong Books,Jakarta Barat,Buku Import Mariana Mazzucato Value of Everything,239200,1,5,0
6639,Buku,Buku NLZ,Jakarta Timur,Paket Bundling 4 Buku Avonturir,114000,40,5,0
6640,Buku,YOGYA BOOKS,Kab. Bekasi,Buku The Psychology Of Money,16380,4,0,0
